Unique_ID,Bedroms,Year_Built,Total_Value,Building_Value,Land_Value,Sale_Price,Land_Use,Sale_Date
43453,3,1972,82300,64300,18000,123500,SINGLE FAMILY,2016-01-08
42705,0,0,0,0,0,269000,SINGLE FAMILY,2016-01-08
42984,0,0,0,0,0,316000,RESIDENTIAL CONDO,2016-01-08
43143,5,1972,203800,168800,35000,110500,DUPLEX,2016-01-08
42773,0,0,0,0,0,625000,RESIDENTIAL CONDO,2016-01-08
42908,6,1958,810600,516600,294000,960000,SINGLE FAMILY,2016-01-08
42685,0,0,0,0,0,246500,SINGLE FAMILY,2016-01-08
43066,3,1964,71300,57300,14000,105000,SINGLE FAMILY,2016-01-11
43261,2,1927,184000,125500,54300,275000,SINGLE FAMILY,2016-01-11
43363,0,0,0,0,0,264900,SINGLE FAMILY,2016-01-11
42758,2,1906,349000,199000,150000,449900,SINGLE FAMILY,2016-01-11
43297,3,1928,86100,59100,27000,104000,SINGLE FAMILY,2016-01-11
43073,0,0,148400,0,148400,56000,VACANT RESIDENTIAL LAND,2016-01-11
43174,3,1941,168500,138500,30000,228500,SINGLE FAMILY,2016-01-11
43082,3,1980,254500,199300,55200,250000,SINGLE FAMILY,2016-01-11
42759,3,1930,306700,146600,150000,420000,SINGLE FAMILY,2016-01-11
42769,0,0,0,0,0,231000,RESIDENTIAL CONDO,2016-01-11
43300,0,0,0,0,0,149900,SINGLE FAMILY,2016-01-11
43337,0,0,0,0,0,175000,SINGLE FAMILY,2016-01-11
43251,3,1929,110100,65100,45000,161100,SINGLE FAMILY,2016-01-11
42928,0,0,0,0,0,317000,SINGLE FAMILY,2016-01-11
42872,2,1953,249400,166200,70000,267000,SINGLE FAMILY,2016-01-11
43169,3,1957,208400,178400,30000,330000,SINGLE FAMILY,2016-01-11
43489,0,0,0,0,0,186000,SINGLE FAMILY,2016-01-11
43353,4,1961,178500,156500,22000,190000,SINGLE FAMILY,2016-01-11
43342,3,1979,119400,94400,25000,172500,SINGLE FAMILY,2016-01-11
43256,3,1957,174200,144300,29900,185000,SINGLE FAMILY,2016-01-11
43576,0,0,0,0,0,308000,RESIDENTIAL CONDO,2016-01-11
42917,3,1955,389900,139900,250000,425000,SINGLE FAMILY,2016-01-11
43288,2,1958,121900,96900,25000,206000,SINGLE FAMILY,2016-01-11
43055,2,1958,81900,63900,18000,120000,SINGLE FAMILY,2016-01-11
42966,3,2014,849300,585500,238700,1350000,SINGLE FAMILY,2016-01-11
43485,3,1986,108400,80900,27500,128500,SINGLE FAMILY,2016-01-11
42938,0,0,0,0,0,174000,RESIDENTIAL CONDO,2016-01-12
42689,0,0,0,0,0,259500,SINGLE FAMILY,2016-01-12
43168,2,1953,137400,107400,30000,165000,SINGLE FAMILY,2016-01-12
43185,3,2016,442400,431900,10500,93294,VACANT RESIDENTIAL LAND,2016-01-12
43396,3,1981,118800,89800,29000,151000,SINGLE FAMILY,2016-01-12
42583,2,1949,73700,48700,25000,138000,SINGLE FAMILY,2016-01-12
42848,0,0,0,0,0,385000,RESIDENTIAL CONDO,2016-01-12
42707,0,0,0,0,0,279900,SINGLE FAMILY,2016-01-12
42806,2,1961,140200,60200,80000,238400,SINGLE FAMILY,2016-01-12
42748,0,0,0,0,0,199900,RESIDENTIAL CONDO,2016-01-12
43359,3,1984,101900,79900,22000,130000,SINGLE FAMILY,2016-01-12
43016,3,2013,233500,180100,50000,313000,SINGLE FAMILY,2016-01-12
42804,0,0,0,0,0,1150000,RESIDENTIAL CONDO,2016-01-12
43231,0,0,0,0,0,205000,VACANT RESIDENTIAL LAND,2016-01-12
43339,0,0,0,0,0,153737,RESIDENTIAL CONDO,2016-01-12
42663,3,1970,112900,88900,24000,115100,SINGLE FAMILY,2016-01-12
43303,0,0,0,0,0,168500,SINGLE FAMILY,2016-01-12
42895,0,0,210000,0,210000,500000,DUPLEX,2016-01-12
43149,0,0,0,0,0,140000,SINGLE FAMILY,2016-01-12
42803,0,0,0,0,0,1150000,RESIDENTIAL CONDO,2016-01-12
43009,3,1950,182800,164800,18000,238500,SINGLE FAMILY,2016-01-12
42586,3,1988,99000,83000,16000,120000,DUPLEX,2016-01-12
43570,0,0,0,0,0,456028,RESIDENTIAL CONDO,2016-01-12
43373,2,1957,127100,102100,25000,156000,SINGLE FAMILY,2016-01-12
43230,0,0,0,0,0,205000,VACANT RESIDENTIAL LAND,2016-01-12
43092,4,1985,53900,41900,12000,285000,DUPLEX,2016-01-13
43365,0,0,0,0,0,90000,VACANT RESIDENTIAL LAND,2016-01-13
43216,3,2004,139800,113800,26000,242000,SINGLE FAMILY,2016-01-13
42718,0,0,0,0,0,285890,SINGLE FAMILY,2016-01-13
43263,2,1905,455500,394700,60000,480000,SINGLE FAMILY,2016-01-13
43276,3,1958,198700,158700,40000,295000,SINGLE FAMILY,2016-01-13
43059,0,0,11000,0,11000,50000,VACANT RESIDENTIAL LAND,2016-01-13
43060,0,0,11000,0,11000,50000,VACANT RESIDENTIAL LAND,2016-01-13
43061,0,0,11000,0,11000,50000,VACANT RESIDENTIAL LAND,2016-01-13
43008,2,1930,79100,64100,15000,90000,SINGLE FAMILY,2016-01-13
42659,0,0,0,0,0,94000,RESIDENTIAL CONDO,2016-01-13
43089,4,1984,48100,36100,12000,285000,DUPLEX,2016-01-13
42882,0,0,375000,0,375000,500000,SINGLE FAMILY,2016-01-13
43200,4,1940,220000,177900,33600,260500,SINGLE FAMILY,2016-01-13
43459,3,1967,101500,76500,25000,135000,SINGLE FAMILY,2016-01-13
42854,0,0,0,0,0,605800,RESIDENTIAL CONDO,2016-01-13
43152,3,1941,123500,107500,16000,160000,SINGLE FAMILY,2016-01-13
42631,0,0,0,0,0,151250,RESIDENTIAL CONDO,2016-01-13
43090,4,1985,53900,41900,12000,285000,DUPLEX,2016-01-13
43452,0,0,0,0,0,340230,SINGLE FAMILY,2016-01-13
43448,4,1975,165100,132400,31000,197000,SINGLE FAMILY,2016-01-13
43481,3,1985,106000,77700,27500,153000,SINGLE FAMILY,2016-01-14
42664,2,1983,51600,38600,13000,65000,ZERO LOT LINE,2016-01-14
43290,4,2015,317800,292800,25000,409900,SINGLE FAMILY,2016-01-14
42937,0,0,0,0,0,135000,RESIDENTIAL CONDO,2016-01-14
43466,0,0,0,0,0,149900,SINGLE FAMILY,2016-01-14
43117,3,1966,108000,86000,22000,120000,SINGLE FAMILY,2016-01-14
43167,3,1978,109300,89300,20000,184900,SINGLE FAMILY,2016-01-14
42821,4,1960,268700,118700,150000,330000,SINGLE FAMILY,2016-01-14
43249,3,1900,363800,238800,125000,511050,SINGLE FAMILY,2016-01-14
43125,2,1950,45400,17400,28000,45000,SINGLE FAMILY,2016-01-14
43377,3,1955,99500,77500,22000,97500,SINGLE FAMILY,2016-01-14
42594,3,1962,94500,73000,21500,112000,SINGLE FAMILY,2016-01-14
43529,0,0,0,0,0,31000,VACANT RESIDENTIAL LAND,2016-01-14
43126,2,1950,45400,17400,28000,49000,SINGLE FAMILY,2016-01-14
43510,0,0,0,0,0,204718,SINGLE FAMILY,2016-01-14
43449,3,1970,113300,86300,27000,160000,SINGLE FAMILY,2016-01-14
43545,0,0,0,0,0,495000,RESIDENTIAL CONDO,2016-01-14
43571,0,0,0,0,0,397000,RESIDENTIAL CONDO,2016-01-14
42614,4,1962,181600,155600,26000,195000,SINGLE FAMILY,2016-01-14
42894,0,0,210000,0,210000,585000,DUPLEX,2016-01-14
42662,3,1968,115700,91700,24000,165000,SINGLE FAMILY,2016-01-14
43380,0,0,0,0,0,249000,SINGLE FAMILY,2016-01-14
43496,0,0,0,0,0,214991,SINGLE FAMILY,2016-01-14
43203,0,0,0,0,0,328000,RESIDENTIAL CONDO,2016-01-14
43085,0,0,0,0,0,197000,SINGLE FAMILY,2016-01-14
43191,3,2015,300300,289800,10500,339000,SINGLE FAMILY,2016-01-14
42772,0,0,0,0,0,431000,RESIDENTIAL CONDO,2016-01-14
42779,0,0,0,0,0,262500,RESIDENTIAL CONDO,2016-01-14
43539,0,0,0,0,0,138990,RESIDENTIAL CONDO,2016-01-14
42896,2,1947,255500,45400,210100,365000,SINGLE FAMILY,2016-01-14
43382,0,0,0,0,0,179900,RESIDENTIAL CONDO,2016-01-14
43322,3,1960,194200,168200,26000,164000,SINGLE FAMILY,2016-01-15
42679,0,0,0,0,0,210000,SINGLE FAMILY,2016-01-15
43037,0,0,0,0,0,282680,SINGLE FAMILY,2016-01-15
43136,0,0,25000,0,15000,17000,MOBILE HOME,2016-01-15
42994,0,0,30000,0,30000,140000,SINGLE FAMILY,2016-01-15
42760,0,0,0,0,0,535150,RESIDENTIAL CONDO,2016-01-15
43005,4,1940,208800,184800,24000,315000,SINGLE FAMILY,2016-01-15
43266,2,1947,144500,106200,33800,208000,SINGLE FAMILY,2016-01-15
43314,0,0,0,0,0,160000,SINGLE FAMILY,2016-01-15
43293,0,0,25000,0,25000,350000,VACANT RESIDENTIAL LAND,2016-01-15
42746,0,0,97500,0,97500,260000,SINGLE FAMILY,2016-01-15
43514,0,0,0,0,0,180000,SINGLE FAMILY,2016-01-15
42734,0,0,0,0,0,277050,SINGLE FAMILY,2016-01-15
43468,2,1985,69800,55800,14000,92500,ZERO LOT LINE,2016-01-15
43233,3,1950,160300,107300,36500,230000,SINGLE FAMILY,2016-01-15
42757,2,1949,435300,304500,120000,618750,SINGLE FAMILY,2016-01-15
43535,0,0,0,0,0,124000,SINGLE FAMILY,2016-01-15
43071,3,1996,141200,111200,30000,160000,SINGLE FAMILY,2016-01-15
43366,2,1960,132000,102000,30000,200000,SINGLE FAMILY,2016-01-15
42766,3,1964,244100,179100,65000,320000,SINGLE FAMILY,2016-01-15
42688,0,0,0,0,0,265876,SINGLE FAMILY,2016-01-15
43400,0,0,0,0,0,99000,RESIDENTIAL CONDO,2016-01-15
43332,4,1979,146200,119200,27000,148250,DUPLEX,2016-01-15
43141,3,1950,109300,89300,20000,180000,SINGLE FAMILY,2016-01-15
42863,0,0,0,0,0,252500,RESIDENTIAL CONDO,2016-01-15
43413,4,1983,277300,149600,115300,301000,SINGLE FAMILY,2016-01-15
43409,3,1963,113600,90600,23000,208500,SINGLE FAMILY,2016-01-15
43000,0,0,0,0,0,209822,RESIDENTIAL CONDO,2016-01-15
43553,3,2000,171100,131100,40000,284000,SINGLE FAMILY,2016-01-15
43548,4,1989,134100,94100,40000,160000,DUPLEX,2016-01-15
42589,3,2016,231900,215200,16000,160000,VACANT RESIDENTIAL LAND,2016-01-15
43313,0,0,0,0,0,122000,RESIDENTIAL CONDO,2016-01-15
43360,3,1983,121300,99300,22000,142000,SINGLE FAMILY,2016-01-15
43225,0,0,0,0,0,379990,RESIDENTIAL CONDO,2016-01-15
43151,0,0,0,0,0,150000,SINGLE FAMILY,2016-01-15
42886,4,1954,1516600,772700,743900,1510000,SINGLE FAMILY,2016-01-15
42693,0,0,0,0,0,261000,SINGLE FAMILY,2016-01-15
42940,0,0,0,0,0,214900,RESIDENTIAL CONDO,2016-01-15
43321,3,1975,139100,104000,25000,172000,SINGLE FAMILY,2016-01-15
43307,0,0,0,0,0,1125000,SINGLE FAMILY,2016-01-15
43273,4,1985,202700,117700,85000,352500,DUPLEX,2016-01-15
42697,0,0,0,0,0,195750,SINGLE FAMILY,2016-01-15
43164,5,1930,217900,188100,26000,349900,SINGLE FAMILY,2016-01-15
42921,0,0,0,0,0,71355,VACANT RESIDENTIAL LAND,2016-01-15
42670,3,1963,453900,340600,104900,570000,SINGLE FAMILY,2016-01-15
43509,0,0,0,0,0,190590,SINGLE FAMILY,2016-01-15
43564,0,0,0,0,0,345000,RESIDENTIAL CONDO,2016-01-15
43026,0,0,0,0,0,371282,SINGLE FAMILY,2016-01-15
42901,0,0,0,0,0,580000,VACANT RESIDENTIAL LAND,2016-01-15
43006,2,1930,64100,46100,18000,147500,SINGLE FAMILY,2016-01-15
43217,0,0,0,0,0,328000,RESIDENTIAL CONDO,2016-01-15
43076,3,1964,100000,70000,30000,179900,SINGLE FAMILY,2016-01-15
43248,0,0,0,0,0,222000,RESIDENTIAL CONDO,2016-01-15
43333,4,1979,139400,112400,27000,148250,DUPLEX,2016-01-15
42764,0,0,0,0,0,179900,RESIDENTIAL CONDO,2016-01-15
43292,0,0,25000,0,25000,350000,VACANT RESIDENTIAL LAND,2016-01-15
42678,0,0,0,0,0,412000,SINGLE FAMILY,2016-01-15
42604,3,1960,205200,166700,38500,260000,SINGLE FAMILY,2016-01-15
42588,0,0,16000,0,16000,160000,VACANT RESIDENTIAL LAND,2016-01-15
42573,3,1943,192400,147400,45000,300000,SINGLE FAMILY,2016-01-15
42900,0,0,0,0,0,580000,VACANT RESIDENTIAL LAND,2016-01-15
43323,4,1960,145400,119400,26000,225000,SINGLE FAMILY,2016-01-15
43252,2,1948,205100,144800,60300,257500,SINGLE FAMILY,2016-01-15
42776,4,2015,615900,455100,150000,810145,SINGLE FAMILY,2016-01-15
43454,4,1968,100200,82700,17500,144000,DUPLEX,2016-01-15
42925,0,0,0,0,0,71355,VACANT RESIDENTIAL LAND,2016-01-15
42929,3,1996,204900,170900,34000,268600,SINGLE FAMILY,2016-01-15
42730,0,0,0,0,0,190650,RESIDENTIAL CONDO,2016-01-15
42954,0,0,0,0,0,307500,SINGLE FAMILY,2016-01-15
43234,4,1956,190900,154400,36500,305400,SINGLE FAMILY,2016-01-15
43094,3,1956,102700,77700,25000,110000,SINGLE FAMILY,2016-01-15
42874,4,1965,298000,148000,150000,349000,DUPLEX,2016-01-15
43345,0,0,0,0,0,391864,SINGLE FAMILY,2016-01-15
43389,2,1949,73800,56800,17000,113000,SINGLE FAMILY,2016-01-15
42891,0,0,0,0,0,210000,RESIDENTIAL CONDO,2016-01-15
43357,0,0,0,0,0,196000,SINGLE FAMILY,2016-01-15
43043,0,0,0,0,0,186000,SINGLE FAMILY,2016-01-15
43274,4,1935,337600,252600,85000,380000,SINGLE FAMILY,2016-01-15
43361,3,1991,115300,95300,20000,150000,SINGLE FAMILY,2016-01-15
42911,0,0,0,0,0,3400000,SINGLE FAMILY,2016-01-15
42919,0,0,0,0,0,236000,SINGLE FAMILY,2016-01-15
43304,0,0,0,0,0,166000,SINGLE FAMILY,2016-01-15
43133,3,1948,69000,49000,20000,75000,DUPLEX,2016-01-15
43264,0,0,0,0,0,290000,RESIDENTIAL CONDO,2016-01-15
42899,0,0,210000,0,210000,580000,VACANT RESIDENTIAL LAND,2016-01-15
42787,0,0,0,0,0,350000,RESIDENTIAL CONDO,2016-01-15
43486,3,1987,100200,72700,27500,145500,SINGLE FAMILY,2016-01-15
43500,3,2003,107900,85400,22500,131000,SINGLE FAMILY,2016-01-15
43179,2,1946,114000,99000,15000,192900,SINGLE FAMILY,2016-01-15
42816,0,0,0,0,0,204000,RESIDENTIAL CONDO,2016-01-15
43331,4,1979,139700,112700,27000,148250,DUPLEX,2016-01-15
43115,0,0,0,0,0,40000,VACANT RESIDENTIAL LAND,2016-01-15
43095,0,0,0,0,0,189900,RESIDENTIAL CONDO,2016-01-15
43011,0,0,50000,0,50000,230000,SINGLE FAMILY,2016-01-15
43077,3,1958,122000,91200,30800,135000,SINGLE FAMILY,2016-01-15
42852,0,0,0,0,0,550000,RESIDENTIAL CONDO,2016-01-15
43112,0,0,0,0,0,40000,VACANT RESIDENTIAL LAND,2016-01-15
43170,3,1947,180800,142100,38700,270000,SINGLE FAMILY,2016-01-15
43255,0,0,0,0,0,345000,RESIDENTIAL CONDO,2016-01-15
43084,0,0,0,0,0,350000,SINGLE FAMILY,2016-01-15
42669,0,0,0,0,0,150400,RESIDENTIAL CONDO,2016-01-15
43455,0,0,0,0,0,198000,SINGLE FAMILY,2016-01-15
42879,5,2015,1021700,620100,401600,1330000,SINGLE FAMILY,2016-01-15
43265,3,1953,142700,112700,30000,221167,SINGLE FAMILY,2016-01-15
43562,0,0,0,0,0,240000,RESIDENTIAL CONDO,2016-01-15
43412,0,0,0,0,0,159000,RESIDENTIAL CONDO,2016-01-15
42934,0,0,0,0,0,162900,RESIDENTIAL CONDO,2016-01-15
42802,0,0,0,0,0,490000,RESIDENTIAL CONDO,2016-01-15
42587,2,1930,91400,73000,16000,160000,SINGLE FAMILY,2016-01-15
43259,3,1938,302800,197800,100000,255000,SINGLE FAMILY,2016-01-15
42753,0,0,0,0,0,315000,RESIDENTIAL CONDO,2016-01-15
43201,0,0,13700,0,13700,32500,VACANT RESIDENTIAL LAND,2016-01-15
42892,0,0,0,0,0,791883,RESIDENTIAL CONDO,2016-01-15
43034,0,0,0,0,0,300000,SINGLE FAMILY,2016-01-15
42866,0,0,0,0,0,162000,RESIDENTIAL CONDO,2016-01-15
43330,4,1979,142400,115400,27000,148250,DUPLEX,2016-01-15
43310,0,0,0,0,0,58000,VACANT RESIDENTIAL LAND,2016-01-15
43534,0,0,0,0,0,115000,SINGLE FAMILY,2016-01-15
43243,2,1930,106400,79400,27000,160000,SINGLE FAMILY,2016-01-15
42918,0,0,0,0,0,312000,SINGLE FAMILY,2016-01-15
42887,5,2016,1424600,1101600,323000,500000,SINGLE FAMILY,2016-01-15
43335,0,0,0,0,0,60000,RESIDENTIAL CONDO,2016-01-15
42585,3,1940,53100,36000,16000,110000,SINGLE FAMILY,2016-01-15
42951,6,2008,1253400,938400,315000,1200000,SINGLE FAMILY,2016-01-15
43188,0,0,16200,0,16200,115000,VACANT RESIDENTIAL LAND,2016-01-15
42849,0,0,0,0,0,599900,RESIDENTIAL CONDO,2016-01-15
42987,0,0,0,0,0,279899,RESIDENTIAL CONDO,2016-01-15
43187,3,2016,350600,311700,25100,115000,VACANT RESIDENTIAL LAND,2016-01-15
42927,0,0,0,0,0,257950,SINGLE FAMILY,2016-01-15
43569,0,0,0,0,0,603250,RESIDENTIAL CONDO,2016-01-15
43172,2,1955,141100,104200,20000,213500,SINGLE FAMILY,2016-01-15
42754,0,0,0,0,0,175000,RESIDENTIAL CONDO,2016-01-15
43063,0,2016,163400,152400,11000,45000,VACANT RESIDENTIAL LAND,2016-01-15
42916,4,1950,423100,223100,200000,550000,SINGLE FAMILY,2016-01-15
43018,4,1964,74500,61500,13000,106000,DUPLEX,2016-01-15
43182,2,1956,50700,35700,15000,59900,SINGLE FAMILY,2016-01-15
43372,3,2016,229000,204000,25000,35000,VACANT RESIDENTIAL LAND,2016-01-15
42592,4,1963,112000,90500,21500,160000,SINGLE FAMILY,2016-01-15
43226,0,0,0,0,0,400000,RESIDENTIAL CONDO,2016-01-15
43552,0,0,0,0,0,344500,RESIDENTIAL CONDO,2016-01-15
43186,3,2015,300300,289800,10500,335000,SINGLE FAMILY,2016-01-15
43348,0,0,0,0,0,382918,SINGLE FAMILY,2016-01-15
43383,0,0,0,0,0,178000,RESIDENTIAL CONDO,2016-01-15
43349,0,0,0,0,0,305315,SINGLE FAMILY,2016-01-15
42673,0,0,0,0,0,256500,SINGLE FAMILY,2016-01-15
43088,0,0,0,0,0,25000,VACANT RESIDENTIAL LAND,2016-01-15
43148,2,1956,133400,103400,29000,111100,SINGLE FAMILY,2016-01-15
43039,0,0,0,0,0,48000,VACANT RESIDENTIAL LAND,2016-01-18
43098,3,1990,148500,122500,26000,145000,SINGLE FAMILY,2016-01-18
43309,0,0,0,0,0,280000,SINGLE FAMILY,2016-01-19
43370,3,1955,116600,90600,26000,200000,SINGLE FAMILY,2016-01-19
42632,0,0,0,0,0,133250,RESIDENTIAL CONDO,2016-01-19
42906,0,0,0,0,0,659500,SINGLE FAMILY,2016-01-19
43031,0,0,0,0,0,283000,SINGLE FAMILY,2016-01-19
43329,4,1974,141100,114100,27000,164900,DUPLEX,2016-01-19
43002,3,2016,259300,214300,45000,210000,VACANT RESIDENTIAL LAND,2016-01-19
43156,3,2002,167400,138900,28500,172000,SINGLE FAMILY,2016-01-19
43378,2,1953,81500,62500,19000,84000,SINGLE FAMILY,2016-01-19
43528,0,0,0,0,0,38000,VACANT RESIDENTIAL LAND,2016-01-19
43042,0,0,0,0,0,176500,SINGLE FAMILY,2016-01-19
42828,0,0,0,0,0,130000,RESIDENTIAL CONDO,2016-01-19
43494,0,0,0,0,0,187500,SINGLE FAMILY,2016-01-19
42904,0,0,0,0,0,180000,RESIDENTIAL CONDO,2016-01-19
42989,0,0,25000,0,25000,180000,SINGLE FAMILY,2016-01-19
43416,0,0,0,0,0,77000,RESIDENTIAL CONDO,2016-01-19
43246,3,1962,45300,25300,20000,130000,ZERO LOT LINE,2016-01-19
43245,2,1910,159200,129000,27000,255000,SINGLE FAMILY,2016-01-19
43305,4,1954,144800,127800,17000,169000,SINGLE FAMILY,2016-01-19
43415,0,0,0,0,0,94000,RESIDENTIAL CONDO,2016-01-19
43547,3,1988,73000,53000,20000,132000,SINGLE FAMILY,2016-01-19
42968,0,0,0,0,0,190000,VACANT RESIDENTIAL LAND,2016-01-19
43131,4,1980,103800,86800,17000,139000,DUPLEX,2016-01-19
43050,0,0,0,0,0,210695,SINGLE FAMILY,2016-01-19
43158,0,0,0,0,0,196900,SINGLE FAMILY,2016-01-19
43488,0,0,0,0,0,192000,SINGLE FAMILY,2016-01-19
43395,0,0,0,0,0,102900,RESIDENTIAL CONDO,2016-01-19
42834,0,0,0,0,0,272400,RESIDENTIAL CONDO,2016-01-19
43218,0,0,0,0,0,325000,RESIDENTIAL CONDO,2016-01-19
43023,0,0,0,0,0,219700,RESIDENTIAL CONDO,2016-01-19
43219,4,1947,175600,141400,26000,318750,SINGLE FAMILY,2016-01-19
42752,0,0,0,0,0,292000,RESIDENTIAL CONDO,2016-01-19
43444,0,0,0,0,0,160000,SINGLE FAMILY,2016-01-19
42871,3,1986,347500,197500,150000,475000,SINGLE FAMILY,2016-01-19
42993,0,0,0,0,0,154000,RESIDENTIAL CONDO,2016-01-19
43208,4,2015,382000,345000,37000,419900,SINGLE FAMILY,2016-01-19
42959,0,0,0,0,0,110000,VACANT RESIDENTIAL LAND,2016-01-19
42944,3,1940,175400,62000,113300,299000,SINGLE FAMILY,2016-01-19
42699,0,0,0,0,0,290000,SINGLE FAMILY,2016-01-19
43503,0,0,0,0,0,113000,RESIDENTIAL CONDO,2016-01-19
43327,3,1960,124500,103500,21000,156305,SINGLE FAMILY,2016-01-19
42807,4,1930,413700,269500,140000,625000,SINGLE FAMILY,2016-01-19
42827,2,1939,466500,186500,280000,570000,SINGLE FAMILY,2016-01-19
42898,0,0,0,0,0,769000,RESIDENTIAL CONDO,2016-01-19
43476,3,1986,70500,58600,11900,85000,ZERO LOT LINE,2016-01-19
43257,0,0,0,0,0,424900,RESIDENTIAL CONDO,2016-01-19
43128,3,1955,203500,163900,35000,225000,OFFICE BLDG (ONE OR TWO STORIES),2016-01-19
43492,0,0,0,0,0,180000,SINGLE FAMILY,2016-01-19
42668,0,0,0,0,0,151400,RESIDENTIAL CONDO,2016-01-19
42860,3,1971,148500,97700,36000,210000,SINGLE FAMILY,2016-01-19
42717,0,0,0,0,0,291020,SINGLE FAMILY,2016-01-19
43282,2,1935,191000,102800,85000,274000,SINGLE FAMILY,2016-01-19
43522,0,0,0,0,0,219900,SINGLE FAMILY,2016-01-19
42814,4,1931,288600,168600,120000,410000,SINGLE FAMILY,2016-01-19
43458,0,0,0,0,0,146984,RESIDENTIAL CONDO,2016-01-19
43469,0,0,0,0,0,110000,SINGLE FAMILY,2016-01-19
42824,3,1920,1536200,942200,594000,1750000,SINGLE FAMILY,2016-01-19
43540,0,0,0,0,0,142990,RESIDENTIAL CONDO,2016-01-19
42667,0,0,0,0,0,145900,RESIDENTIAL CONDO,2016-01-19
43511,0,0,0,0,0,176875,SINGLE FAMILY,2016-01-20
42727,0,0,0,0,0,340000,SINGLE FAMILY,2016-01-20
43162,2,1950,143300,117300,26000,145000,SINGLE FAMILY,2016-01-20
43007,0,0,0,0,0,329900,RESIDENTIAL CONDO,2016-01-20
42728,0,0,0,0,0,227500,RESIDENTIAL CONDO,2016-01-20
43402,0,0,0,0,0,379900,SINGLE FAMILY,2016-01-20
43302,5,1928,138300,121300,17000,186500,DUPLEX,2016-01-20
42572,0,0,0,0,0,449000,RESIDENTIAL CONDO,2016-01-20
42628,2,1985,125200,96400,28800,179000,ZERO LOT LINE,2016-01-20
43132,4,1981,101700,83700,18000,89000,DUPLEX,2016-01-20
43498,0,0,0,0,0,135000,SINGLE FAMILY,2016-01-20
42902,0,0,0,0,0,275000,RESIDENTIAL CONDO,2016-01-20
43058,2,1962,59900,48900,11000,60000,SINGLE FAMILY,2016-01-20
43280,2,2006,417200,279800,121600,616000,SINGLE FAMILY,2016-01-20
43247,0,0,0,0,0,179000,RESIDENTIAL CONDO,2016-01-20
43222,3,1930,170900,116900,54000,220216,SINGLE FAMILY,2016-01-20
42660,0,0,0,0,0,182000,SINGLE FAMILY,2016-01-20
42967,6,1996,749600,614600,135000,755000,SINGLE FAMILY,2016-01-20
42606,3,1962,239100,193100,46000,335000,SINGLE FAMILY,2016-01-20
42878,0,0,0,0,0,920000,RESIDENTIAL CONDO,2016-01-20
43356,3,1988,175400,150700,22000,225000,SINGLE FAMILY,2016-01-20
42722,0,0,0,0,0,170000,RESIDENTIAL CONDO,2016-01-20
43130,3,1951,130200,91700,38500,125000,SINGLE FAMILY,2016-01-20
42947,4,1961,491700,186700,305000,601000,SINGLE FAMILY,2016-01-20
43340,0,0,0,0,0,250000,SINGLE FAMILY,2016-01-20
42829,0,0,0,0,0,260000,RESIDENTIAL CONDO,2016-01-20
42801,4,2016,482500,447500,35000,380000,SINGLE FAMILY,2016-01-20
42723,0,0,0,0,0,265000,SINGLE FAMILY,2016-01-21
42629,0,0,0,0,0,199900,SINGLE FAMILY,2016-01-21
42982,3,2016,152700,134700,18000,308000,VACANT RESIDENTIAL LAND,2016-01-21
42617,2,1984,46600,33600,13000,66000,ZERO LOT LINE,2016-01-21
43495,0,0,0,0,0,165000,SINGLE FAMILY,2016-01-21
42743,0,0,0,0,0,412500,RESIDENTIAL CONDO,2016-01-21
42624,6,1972,138100,104100,34000,186000,DUPLEX,2016-01-21
43278,4,1910,169700,84700,85000,265000,DUPLEX,2016-01-21
42612,3,1959,201500,169500,32000,248500,SINGLE FAMILY,2016-01-21
42694,0,0,0,0,0,215000,SINGLE FAMILY,2016-01-21
43046,4,1984,64600,53600,11000,89900,DUPLEX,2016-01-21
42988,0,0,25000,0,25000,199000,VACANT RESIDENTIAL LAND,2016-01-21
43139,3,1955,106700,82700,24000,141000,SINGLE FAMILY,2016-01-21
42796,0,0,60000,0,60000,290000,SINGLE FAMILY,2016-01-21
42809,0,0,0,0,0,315000,RESIDENTIAL CONDO,2016-01-21
43161,4,1965,251500,212700,34500,384000,SINGLE FAMILY,2016-01-21
42625,0,0,0,0,0,215000,RESIDENTIAL CONDO,2016-01-21
42595,3,1983,100200,78700,21500,149900,SINGLE FAMILY,2016-01-21
42885,3,1939,507100,58200,448900,380000,SINGLE FAMILY,2016-01-21
43028,0,0,0,0,0,200077,SINGLE FAMILY,2016-01-21
43542,0,0,0,0,0,153000,SINGLE FAMILY,2016-01-21
43177,3,1950,124900,104900,20000,177000,SINGLE FAMILY,2016-01-21
42745,0,0,65000,0,65000,130000,SINGLE FAMILY,2016-01-21
43146,2,1945,133800,112900,20000,150000,SINGLE FAMILY,2016-01-21
43316,0,0,0,0,0,190000,SINGLE FAMILY,2016-01-21
43269,4,1955,283500,248500,35000,365000,SINGLE FAMILY,2016-01-21
43556,0,0,0,0,0,610000,RESIDENTIAL CONDO,2016-01-21
43223,2,1964,127900,102900,25000,229900,SINGLE FAMILY,2016-01-21
43326,4,1965,148900,126000,21000,183900,DUPLEX,2016-01-21
42983,3,2016,152700,134700,18000,308000,VACANT RESIDENTIAL LAND,2016-01-21
43384,4,1976,163300,127800,27000,236900,SINGLE FAMILY,2016-01-21
